idx,smiles,count
bide-uc-65,Cc1c(N)cccc1Cl,2
bide-uc-1485,COc1ccc(Br)cc1N,2
bide-uc-1685,COc1ccc([C@@H](C)N)cc1,2
bide-uc-926,Nc1cccc(C(F)(F)F)c1F,2
bide-uc-2873,NCCc1ccc(F)cc1F,2
bide-uc-2561,C#CCCN,2
bide-uc-1201,CC(N)c1ccc(Br)cc1,2
bide-uc-2358,Nc1cc(Br)c(F)cc1Cl,2
bide-uc-5410,CN1CCC(CN)C1,2
bide-uc-690,C[C@@H](N)CCO,2
bide-uc-3545,Nc1cc(Cl)cc(Cl)c1F,2
bide-uc-1282,COc1cc(Br)c(F)cc1N,2
bide-uc-1107,COc1cccc(C)c1N,2
bide-uc-3760,CNc1cccc(CN)c1,2
bide-uc-3807,Nc1c(F)cccc1CO,2
bide-uc-106,NCc1ccccc1,2
bide-uc-1419,N[C@@H]1C[C@H]1c1ccc(F)c(F)c1,2
bide-uc-496,CC(C)(C)c1ccc(CN)cc1,2
bide-uc-322,Cc1ccc(N)cc1Br,2
bide-uc-971,Cc1cccc(N)c1Br,2
bide-uc-4789,NC[C@@H](F)CO,2
bide-uc-4806,NCC(=O)Nc1ccccc1,2
bide-uc-2772,NCC1CCCC1,2
bide-uc-4466,N[C@H]1CC[C@H](C(F)(F)F)CC1,2
bide-uc-1110,COc1cccc(N)c1C,2
bide-uc-4421,CC1(CN)OCCO1,2
bide-uc-459,C[C@@H](N)CO,2
bide-uc-3602,CN(C)C1(CN)CCOCC1,2
bide-uc-624,Nc1ccc2c(c1)OCO2,2
bide-uc-185,CC(C)c1ccccc1N,2
bide-uc-2652,COc1cc(OC)c(F)c(N)c1F,2
bide-uc-3986,CC(C)(N)c1cccc(C(F)(F)F)c1,2
bide-uc-4545,C=Cc1cccc(N)c1,2
bide-uc-1648,CCC(C)c1ccc(N)cc1,2
bide-uc-1504,Cc1ccc(CN)cc1C,2
bide-uc-4282,C[C@@H](N)c1ccc(C(F)(F)F)cc1,2
bide-uc-656,Nc1cccc(O)c1,2
bide-uc-311,Nc1c(Br)cc(F)cc1Br,1
bide-uc-372,N#CCc1ccc(N)cc1,1
bide-uc-3800,CN(C)C1CCC(N)CC1,1
bide-uc-316,Cc1ccc(N)c(Br)c1,1
bide-uc-1364,NCc1cc(F)cc(C(F)(F)F)c1,1
bide-uc-1468,Cc1cc(N)cc(Br)c1,1
bide-uc-3910,NCc1ccc(Cl)cc1Br,1
bide-uc-166,C[C@H](N)CO,1
bide-uc-1385,COc1ccc(N)c(C)c1,1
bide-uc-5021,CCOc1ccc(N)c(F)c1,1
bide-uc-2876,COc1c(F)cc(N)cc1Br,1
bide-uc-3705,NC1(c2ccccc2F)CC1,1
bide-uc-3812,NCc1ccc(Br)cc1Cl,1
bide-uc-4932,NCc1ccc(C(F)F)cc1,1
bide-uc-1123,NCC1CCNCC1,1
bide-uc-1476,Cc1cc(N)c(Cl)cc1F,1
bide-uc-3555,CC(N)CN(C)C,1
bide-uc-3350,Cc1ccc([C@@H](C)N)cc1C,1
bide-uc-4986,Cc1cc(C)c(C)c(N)c1,1
bide-uc-2705,NCc1cc(Br)ccc1Cl,1
bide-uc-4662,CC1(CN)CC1,1
bide-uc-5361,C[C@H](N)c1ccccc1O,1
bide-uc-4123,C=Cc1ccc(CN)cc1,1
bide-uc-2759,N[C@@H]1C[C@H]1c1ccccc1,1
bide-uc-3428,CCc1cc(N)cc(Br)c1,1
bide-uc-2427,Nc1c(F)c(F)c(Br)c(F)c1F,1
bide-uc-2626,CC1(CN)CCC1,1
bide-uc-320,Nc1ccc(Br)c(Cl)c1,1
bide-uc-336,Cc1cc(Cl)ccc1N,1
bide-uc-4518,Nc1cccc2c1COC2,1
bide-uc-259,Cc1ccc(Br)cc1N,1
bide-uc-3897,CC(N)c1ccc(C(F)(F)F)cc1,1
bide-uc-79,COc1cc(Cl)c(OC)cc1N,1
bide-uc-2297,NC[C@H]1COCCO1,1
bide-uc-587,Cc1ccc(Br)c(N)c1,1
bide-uc-4078,Cc1ccc(N)c(CO)c1,1
bide-uc-2771,NCC1(O)CCOCC1,1
bide-uc-3727,CN(C)c1ccccc1CN,1
bide-uc-2718,CN(C)C(=O)c1ccccc1N,1
bide-uc-1008,COc1cc(N)ccc1Br,1
bide-uc-3458,CN(C)C(=O)c1cccc(N)c1,1
bide-uc-4090,NC(c1ccccc1)C(F)(F)F,1
bide-uc-3167,CC1CCCC(N)C1,1
bide-uc-3128,Nc1ccc2c(c1)CCO2,1
bide-uc-3359,NCC(F)(F)C(F)(F)C(F)(F)F,1
bide-uc-1169,NCc1c(Cl)cccc1Cl,1
bide-uc-4561,Nc1c(Br)cc(O)cc1Br,1
bide-uc-1480,Nc1ccc(Br)c(Br)c1,1
bide-uc-2982,Nc1c(O)cccc1Cl,1
bide-uc-606,NCc1ccccc1C(F)(F)F,1
bide-uc-1540,CC(O)c1ccc(N)cc1,1
bide-uc-1297,Cc1ccc(C(F)(F)F)cc1N,1
bide-uc-3013,Nc1c(F)c(F)c(C(F)(F)F)c(F)c1F,1
bide-uc-5395,C#CC1(N)CC1,1
bide-uc-1570,Cc1cc(O)cc(C)c1N,1
bide-uc-4700,CN1CCc2ccc(N)cc2C1,1
bide-uc-1081,Nc1ccc(CO)cc1,1
bide-uc-752,Nc1ccc(Br)cc1O,1
bide-uc-4560,CN(C)c1ccc(N)cc1C(F)(F)F,1
bide-uc-1082,Cc1cc(N)c(Cl)cc1Cl,1
bide-uc-4271,COc1ccc2cccc(N)c2c1,1
bide-uc-1942,Cc1c(N)cc(F)cc1Br,1
bide-uc-3633,Nc1cccc(O)c1Br,1
bide-uc-3605,COc1cc(Cl)cc(Cl)c1N,1
bide-uc-2910,Cc1cc(N)c(Br)cc1C,1
bide-uc-2646,COc1cccc(N)c1OC,1
bide-uc-1036,N[C@H]1CCCc2ccccc21,1
bide-uc-2259,Nc1ccc2c(c1)CC(=O)N2,1
bide-uc-1810,Cc1cccc(N)c1C,1
bide-uc-4083,NCCN1CCC1,1
bide-uc-855,Cc1cc(Br)c(Cl)cc1N,1
bide-uc-2706,Nc1cc(CO)ccc1Br,1
bide-uc-1503,N[C@H]1CC[C@@H](O)CC1,1
bide-uc-1710,COc1ccc(O)c(N)c1,1
bide-uc-811,CC(=O)Nc1ccccc1N,1
bide-uc-5246,C#Cc1cc(C)ccc1N,1
bide-uc-4541,CNC(=O)c1cccc(Cl)c1N,1
bide-uc-414,Cc1ccc(Cl)c(N)c1Cl,1
bide-uc-1077,Nc1cc(Cl)cc(C(F)(F)F)c1,1
bide-uc-3363,NCC1CCCOC1,1
bide-uc-3894,COc1cc(N(C)C)ccc1N,1
bide-uc-619,Nc1cccc(-c2ccccc2)c1,1
bide-uc-1576,Nc1cccc(Cl)c1Br,1
bide-uc-3797,NC(=S)c1cccc(N)c1,1
bide-uc-1355,COc1c(N)cccc1Br,1
bide-uc-3680,NC1(c2ccc(Cl)cc2)CC1,1
bide-uc-1275,Cc1cc(Br)c(F)cc1N,1
bide-uc-5091,Nc1ccc(CO)c(Cl)c1,1
bide-uc-5373,Nc1cc2c(cc1Cl)OCO2,1
bide-uc-1450,COc1cc(N)cc(C(F)(F)F)c1,1
bide-uc-3405,Nc1cccc2c1CCO2,1
bide-uc-3645,CC(C)(O)c1ccccc1N,1
bide-uc-1974,CC(C)NC(=O)c1ccc(N)cc1,1
bide-uc-3945,NCc1ccc(C(F)(F)F)cc1Br,1
bide-uc-1811,Cc1cc(C)c(O)c(N)c1,1
bide-uc-3339,CNc1ccc(Br)cc1N,1
bide-uc-1259,Nc1cccc(Cl)c1CO,1
bide-uc-1440,COc1ccc(N)c(C(F)(F)F)c1,1
bide-uc-5365,Nc1cccc(CF)c1,1
bide-uc-4533,C[C@@H](N)c1cccc(Cl)c1F,1
bide-uc-849,NC1CCCCCC1,1
bide-uc-1708,Cc1cccc(O)c1N,1
bide-uc-651,COc1ccc(Br)c(N)c1,1
bide-uc-970,N[C@H]1CCCC[C@@H]1O,1
bide-uc-5375,NCCC(=O)N1CCCC1,1
bide-uc-1189,COc1ccc(C(C)(C)C)cc1N,1
bide-uc-3789,Nc1cccc2c1OCC2,1
bide-uc-583,Nc1ccccc1OC(F)F,1
bide-uc-1057,NCC1CCOCC1,1
bide-uc-973,C[C@H](O)CN,1
bide-uc-4141,NCc1cc(Br)ccc1O,1
bide-uc-4019,COc1ccc(CO)c(N)c1,1
bide-uc-3400,CC(N)c1cccc(Cl)c1,1
bide-uc-4830,C[C@@H](N)c1cccc(C(F)(F)F)c1,1
bide-uc-5306,COc1ccc(Br)c(CN)c1,1
bide-uc-4253,COc1cc(Br)cc(C)c1N,1
bide-uc-4543,C[C@@H](N)c1ccccc1O,1
bide-uc-2803,Nc1c(O)cc(Br)cc1F,1
bide-uc-432,Cc1cccc(Cl)c1N,1
bide-uc-570,NC1CCOCC1,1
bide-uc-1156,Nc1ccc(Br)c(Cl)c1F,1
bide-uc-4914,Nc1cc(F)[nH]c(=O)c1,1
bide-uc-162,Nc1ccc(Cl)cc1C(F)(F)F,1
bide-uc-1613,Nc1cc(Cl)c(F)c(Cl)c1,1
bide-uc-2964,Cc1cc(Cl)c(N)c(Cl)c1,1
bide-uc-793,Nc1c(Br)cccc1Br,1
bide-uc-900,N[C@@H]1CCCc2ccccc21,1
bide-uc-3951,COc1ccc(N)c2ccccc12,1
bide-uc-2232,C=Cc1ccc(N)cc1,1
bide-uc-1660,Nc1cccc(Br)c1O,1
bide-uc-3868,NCC1CNC1,1
bide-uc-5303,NC1(c2ccc(Cl)cc2Cl)CC1,1
bide-uc-574,Nc1c(F)cc(Br)cc1Br,1
bide-uc-3302,COc1c(N)cccc1C(F)(F)F,1
bide-uc-3309,NC1(c2cccc(Cl)c2)CC1,1
bide-uc-503,COc1cc(Br)ccc1N,1
bide-uc-33,NC1CCSC1=O,1
bide-uc-2640,Nc1ccc(OC2CCCC2)cc1,1
bide-uc-538,COc1ccc(CN)cc1Cl,1
bide-uc-4653,COc1cc(C)c(N)c(Br)c1,1
bide-uc-4309,Nc1cccc(Br)c1CO,1
bide-uc-4003,Nc1cc(Br)c(O)cc1Br,1
bide-uc-326,Nc1cc(F)ccc1Br,1
bide-uc-2636,NC1CCOc2ccccc21,1
bide-uc-934,Nc1ccc(C(F)(F)F)c(Cl)c1,1
bide-uc-241,N[C@H]1CC[C@H](O)CC1,1
bide-uc-3007,NC1CNC1,1
bide-uc-2337,Nc1cc(Cl)ccc1C(F)(F)F,1
bide-uc-3939,CC(N)c1cccc(C(F)(F)F)c1,1
bide-uc-3618,Nc1cccc(CO)c1F,1
bide-uc-2343,CCc1cc(Cl)ccc1N,1
bide-uc-289,CCc1ccc(N)cc1,1
bide-uc-4481,COc1cc(Cl)c(N)c(Cl)c1,1
bide-uc-2468,Nc1cc(Br)ccc1CO,1
bide-uc-2057,Nc1cc(O)ccc1Cl,1
bide-uc-2087,Nc1c(O)cccc1F,1
bide-uc-721,COc1ccc(N)cc1Br,1
bide-uc-4553,Nc1ccc(Br)nc1F,1
bide-uc-3589,Cc1ccc([C@@H](C)N)cc1,1
bide-uc-3002,Nc1ccc2c(c1)NCCC2,1
bide-uc-3429,Nc1ccccc1C1CC1,1
bide-uc-1332,Nc1cccc2c1CCC2,1
bide-uc-2464,Nc1c(Cl)cccc1Br,1
bide-uc-1880,Nc1ccc2c(c1)OCCO2,1
bide-uc-2094,CN(C)c1ccc(CN)cc1,1
bide-uc-3689,CNC(=O)c1cc(Br)ccc1N,1
bide-uc-2694,CNC(=O)c1cc(Cl)cc(C)c1N,1
bide-uc-4371,CC(C)C(N)c1ccc(Cl)cc1,1
bide-uc-4990,COc1cc(N)c(Cl)c(OC)c1,1
bide-uc-2749,NC1(c2ccccc2)CC1,1
bide-uc-3071,NC[C@H]1CCC(=O)N1,1
bide-uc-3126,COc1ccc(CN)cc1O,1
bide-uc-1146,NC(=S)c1ccc(N)cc1,1
bide-uc-796,CC(C)(C)c1ccccc1N,1
bide-uc-3572,NCc1cccc(CO)c1,1
bide-uc-1127,NCCN1CCCCC1,1
bide-uc-5309,N[C@@H]1COC[C@H]1O,1
bide-uc-4203,Nc1cccc2c1CNC2=O,1
bide-uc-3067,NCC1CCCC(O)C1,1
bide-uc-1603,NC1CCCCC1O,1
bide-uc-3342,COc1cc(N)cc(Br)c1Cl,1
bide-uc-3578,NC1(c2ccc(Br)cc2)CC1,1
bide-uc-2342,C[C@@H](N)c1cc(Cl)ccc1O,1
bide-uc-5125,CCOc1cccc(Cl)c1N,1
bide-uc-5134,NC1(c2cccc(C(F)(F)F)c2)CC1,1
bide-uc-510,NCc1ccc(O)cc1,1
bide-uc-5161,NC[C@@H]1COCCO1,1
bide-uc-2299,Nc1cc(Cl)c(O)cc1Cl,1
bide-uc-547,Nc1ccc(Cl)cc1O,1
bide-uc-3822,NCC1CC(F)(F)C1,1
bide-uc-1477,Cc1cc(N)c(F)cc1Br,1
bide-uc-2644,COc1cc(Br)c(C)cc1N,1
bide-uc-4881,NC1(c2ccccc2Cl)CC1,1
bide-uc-3082,CCOc1ccc(C)cc1N,1
bide-uc-156,Nc1ccc(Cl)c(C(F)(F)F)c1,1
bide-uc-3623,NC1CCc2cc(Br)ccc21,1
bide-uc-4884,CC(C)[C@@H](N)c1cccc(Cl)c1,1
bide-uc-4980,COc1cc(N)cc(OC)c1Cl,1
bide-uc-4072,CNc1cccc(N)c1,1
bide-uc-957,Cc1cc(Br)c(C)cc1N,1
bide-uc-2397,Nc1cc(OC(F)(F)F)c(F)cc1F,1
bide-uc-4457,CN1C(=O)Cc2cc(N)ccc21,1
bide-uc-544,CCc1cc(Br)ccc1N,1
bide-uc-4583,C[C@H](N)CC(C)(C)C,1
bide-uc-5261,NCC#Cc1ccc(Cl)cc1,1
bide-uc-4012,Nc1cc(Br)c(Cl)cc1O,1
bide-uc-1393,CC(C)N1CCC(N)CC1,1
bide-uc-1037,NCCc1cccc(Br)c1,1
bide-uc-3125,CC(N)C1CCCCC1,1
bide-uc-1056,CC(C)Oc1ccc(N)cc1,1
bide-uc-4520,C[C@@H](N)c1ccccc1C(F)(F)F,1
bide-uc-3141,Cc1cc(C)c(Br)cc1N,1
bide-uc-5335,Cc1cc(N)cc(F)n1,1
bide-uc-2757,COc1cc(C)c(N)cc1Br,1
bide-uc-1032,Nc1ccc(O)c(F)c1,1
bide-uc-2372,NCc1c(F)cccc1C(F)(F)F,1
bide-uc-2918,CC(=O)N(C)c1ccc(N)cc1,1
bide-uc-5245,N[C@H]1CC[C@H](O)C1,1
bide-uc-1261,COc1ccccc1CN,1
bide-uc-3527,COc1c(Cl)cc(N)cc1Cl,1
bide-uc-4526,NC1CCCc2cc(Br)ccc21,1
bide-uc-3973,Nc1cccc(O)c1Cl,1
bide-uc-1859,COc1cccc(N)c1Br,1
bide-uc-3703,CC(C)NC(=O)c1cccc(N)c1,1
bide-uc-3443,CN1C(=O)COc2ccc(N)cc21,1
bide-uc-2755,Nc1cccc(F)c1C(F)(F)F,1
bide-uc-1242,CNC(=O)c1cccc(N)c1,1
bide-uc-151,CC(N)CO,1
bide-uc-4415,N[C@@H]1CCc2cc(Cl)ccc21,1
bide-uc-4713,COc1cccc(C(F)(F)F)c1N,1
bide-uc-3536,Cc1cc(N)cc(C)c1F,1
bide-uc-3117,Nc1cc(Cl)ccc1CO,1
bide-uc-3183,Nc1cc(Cl)c(F)cc1Cl,1
bide-uc-3383,Nc1ccc(F)c(OC(F)(F)F)c1,1
bide-uc-2574,COc1cc(OC)c(Cl)c(N)c1Cl,1
bide-uc-3708,N[C@@H]1CCOc2ccccc21,1
bide-uc-1973,NC1CCCC(O)C1,1
bide-uc-1362,Cc1cc(C)c(Br)c(C)c1N,1
bide-uc-2537,Nc1cccc(Br)c1Cl,1
bide-uc-497,NC1CCc2ccccc21,1
bide-uc-499,CCOc1ccc(N)cc1,1
bide-uc-1582,C=C(C)c1ccccc1N,1
bide-uc-3927,CC1(C)C(=O)Nc2cc(N)ccc21,1
bide-uc-2114,Nc1cc(O)ccc1Br,1
bide-uc-11,NCCCO,1
bide-uc-64,NC1CCCCC1,1
bide-uc-2719,C[C@H](N)C1CC1,1
bide-uc-157,Cc1cc(Br)cc(C)c1N,1
bide-uc-4950,Nc1cc(F)c(O)cc1Cl,1
bide-uc-1761,CC(C)(C)C1CCC(N)CC1,1
bide-uc-97,Cc1ccc(O)c(N)c1,1
bide-uc-1816,Cc1ccc(O)cc1N,1
bide-uc-4988,Cc1ccc(CO)c(N)c1,1
bide-uc-2568,NCC1CCc2ccccc2O1,1
bide-uc-4291,NC1CCc2ccc(Br)cc21,1
bide-uc-2200,Cc1c(N)cccc1O,1
bide-uc-2624,CNc1ccc(N)cc1,1
bide-uc-3213,N[C@H]1CCC[C@H]1O,1
bide-uc-3235,Nc1ccc(F)cc1CO,1
bide-uc-2948,NCC1COc2ccccc2O1,1
bide-uc-4885,CNC(=O)c1cc(Br)cc(C)c1N,1
bide-uc-3570,CC[C@@H](N)c1ccc(Cl)cc1,1
bide-uc-5351,CC1(C)Oc2ccc(N)cc2O1,1
bide-uc-3371,Nc1cc(O)cc(Cl)c1,1
bide-uc-1753,NCCc1cc(Cl)ccc1Cl,1
bide-uc-2421,Nc1ccc(O)cc1,1
bide-uc-2713,COc1cc(N)ccc1O,1
bide-uc-1826,CN1CCC(CN)CC1,1
bide-uc-2689,Cc1cc(Br)c(N)cc1Cl,1
bide-uc-4424,CC(C)Oc1ccc(Br)cc1N,1
bide-uc-1371,Nc1cc(C(F)(F)F)ccc1Cl,1
bide-uc-1245,N[C@@H](C(=O)Cl)c1ccccc1,1
bide-uc-4408,CC(C)[C@H](N)c1ccccc1,1
bide-uc-4717,CCOc1cc(N)cc(C(F)(F)F)c1,1
bide-uc-5420,Cc1c(F)cccc1[C@H](N)CO,1
bide-uc-3659,NCC1CCC(=O)N1,1
bide-uc-1502,N[C@@H]1CCC[C@H]1O,1
bide-uc-442,Cc1ccc(N)c(Cl)c1O,1
bide-uc-3713,Nc1ccc(O)cc1Br,1
bide-uc-256,NCCN1CCOCC1,1
bide-uc-3397,Nc1cc(F)c(Br)cc1O,1
bide-uc-2818,Nc1ccc(-n2cccc2)cc1,1
bide-uc-3772,Cc1cc(Cl)c(Br)cc1N,1
bide-uc-3199,COc1cc(OC)c(F)cc1N,1
bide-uc-3448,CC(=O)Nc1cc(N)ccc1C,1
bide-uc-5390,C[C@H](N)c1ccc(C(F)(F)F)cc1,1
bide-uc-2682,Cc1ccc(C(C)C)cc1N,1
bide-uc-611,Nc1cccc(CO)c1,1
bide-uc-3408,N[C@H]1CCCNC1=O,1
bide-uc-3499,CNC(=O)c1ccc(Cl)cc1N,1
bide-uc-4392,NC1CCc2cc(Cl)ccc21,1
bide-uc-4446,Nc1c(O)cccc1C(F)(F)F,1
bide-uc-765,COc1cc(N)c(Cl)cc1Cl,1
bide-uc-1200,Nc1cccc(C(F)(F)F)c1Cl,1
bide-uc-169,NCCCCl,1
bide-uc-3423,N[C@H]1C[C@@H](O)C1,1
bide-uc-2902,N#CC1(c2ccc(N)cc2)CCCC1,1
bide-uc-987,Cc1cccc(CN)c1,1
bide-uc-4785,Nc1ccc2c(O)cccc2c1,1
bide-uc-2195,NCc1cccc(O)c1,1
bide-uc-4005,NCc1ccc2c(c1)OCCO2,1
bide-uc-1228,Cc1cc(Cl)cc(Br)c1N,1
bide-uc-3992,Nc1ccc2c(c1)C(=O)NC2,1
bide-uc-1447,Nc1cc(Br)c(O)c(Br)c1,1
bide-uc-950,Nc1c(Cl)cccc1C(F)(F)F,1
bide-uc-359,C[C@H]1CC[C@H](N)CC1,1
bide-uc-5226,CC(C)C(N)C(C)C,1
bide-uc-4787,Cc1c(Cl)ccc(Cl)c1N,1
bide-uc-3956,Nc1ccc2c(c1)NC(=O)C2,1
bide-uc-2950,Cc1cc(C(=O)N(C)C)ccc1N,1
bide-uc-4396,NCc1ccc[nH]1,1
bide-uc-3415,C=Cc1ccccc1N,1
bide-uc-4635,CNC(=O)[C@@H](N)C(C)(C)C,1
bide-uc-224,COc1cc(CN)ccc1O,1
bide-uc-3950,CCN1CCC(N)CC1,1
bide-uc-3734,COc1cc(C)c(N)c(C)c1,1
bide-uc-5063,Nc1c(O)cc(Cl)cc1F,1
bide-uc-1132,Nc1c(F)c(F)nc(F)c1F,1
bide-uc-114,NC(c1ccccc1)c1ccccc1,1
bide-uc-933,CCN1CCC[C@H]1CN,1
bide-uc-5132,COc1cc(Cl)c(N)c(OC)c1,1
bide-uc-4678,COc1c(N)c(Br)cc(Br)c1F,1
bide-uc-3069,NC1CCc2ccccc2C1,1
bide-uc-1991,Nc1cccc(OC(F)(F)F)c1F,1
bide-uc-2335,Cn1cc(Br)cc(N)c1=O,1
bide-uc-1168,CCC(=O)Nc1cccc(N)c1,1
bide-uc-4106,NCC(=O)N1CCOCC1,1
bide-uc-2892,NC1CC=CC1,1
bide-uc-1119,CC(C)(C)[C@H](N)CO,1
bide-uc-1430,Cc1c(N)ccc(Br)c1C,1
bide-uc-205,CC[C@@H](N)CO,1
bide-uc-4462,COc1ccc2ccccc2c1N,1
bide-uc-2798,Cc1cc(C(F)(F)F)ccc1N,1
bide-uc-1808,NCc1cc(Cl)ccc1Cl,1
bide-uc-3639,COc1cc(Br)c(N)cc1C,1
bide-uc-2364,CC(C)(C)[C@@H](N)CO,1
bide-uc-3511,NCC1(O)CC1,1
bide-uc-1064,Nc1ccc2c(c1)CCC2,1
bide-uc-1086,Nc1ccccc1CCO,1
bide-uc-1181,Nc1ccc(CCO)cc1,1
bide-uc-4383,N[C@@H]1CCCNC1=O,1
bide-uc-1202,CCOc1ccccc1N,1
bide-uc-4523,N[C@H](c1ccccc1)C1CCC1,1
bide-uc-4775,NC1(c2ccc(Br)cc2)CCC1,1
bide-uc-2532,CP(C)(=O)c1ccccc1N,1
bide-uc-2808,C[C@H](N)c1cc(Cl)ccc1O,1
bide-uc-2074,NCc1ccc2ccccc2c1,1
bide-uc-4322,CC1(CCN)OCCO1,1
bide-uc-4379,NC1CCc2c(Br)cccc21,1
bide-uc-2472,Cc1cc(OC(F)(F)F)ccc1N,1
bide-uc-2405,Nc1cccc2c1OCCO2,1
bide-uc-4841,C#Cc1ccc(F)c(N)c1,1
bide-uc-3547,Cc1cccc([C@H](N)CO)c1,1
bide-uc-3788,COc1cc(N)c(Br)cc1F,1
bide-uc-4921,CC(C)(N)c1cccc(Br)c1,1
bide-uc-4088,Cc1cc(C)c(N)cc1C,1
bide-uc-3501,CN(C)C(=O)c1cc(Br)ccc1N,1
bide-uc-2110,Nc1cccc(Cl)c1O,1
bide-uc-4728,NCc1ccc(Cl)c(O)c1,1
bide-uc-2089,Cc1cnc(O)cc1N,1
bide-uc-4652,NC1CC2(C1)CC(O)C2,1
bide-uc-5388,C#Cc1ccccc1CN,1
bide-uc-4319,NCC1(c2ccccc2)CC1,1
bide-uc-2015,C[C@H](N)C1CCCCC1,1
bide-uc-1524,Nc1cc[nH]c(=O)c1,1
bide-uc-3158,NC1(CO)CCCC1,1
bide-uc-4794,N[C@H]1CCOc2ccccc21,1
bide-uc-1892,CC(O)c1ccccc1N,1
bide-uc-2575,Nc1cc(C(F)(F)F)ccc1O,1
bide-uc-208,CNC(=O)c1cccc(C)c1N,1
bide-uc-1632,CC(C)Oc1ccccc1N,1
bide-uc-4115,NC(c1ccccc1)C1CC1,1
bide-uc-3737,Nc1cccc2c1OCO2,1
bide-uc-1221,Nc1cccnc1F,1
bide-uc-3318,COc1ccc(N)c(O)c1,1
bide-uc-1422,COc1ncccc1N,1
bide-uc-2995,Nc1ccc(C(=O)N2CCOCC2)cc1,1
bide-uc-3998,Nc1cc(Br)cc(OC(F)F)c1,1
bide-uc-2622,NC1(c2cccc(Br)c2)CC1,1
bide-uc-2001,NC1Cc2ccc(Br)cc2C1,1
bide-uc-1911,Cc1ccc(CN)o1,1
bide-uc-2100,Cc1ccc(CCN)cc1C,1
bide-uc-3519,NCCC1CCCCC1,1
bide-uc-734,Cc1c(N)ccc(Br)c1Cl,1
bide-uc-1466,Cc1cc(C)c(CN)c(C)c1,1
bide-uc-3901,N[C@@H]1C[C@@H]2CC[C@H]1C2,1
bide-uc-636,C[C@H]([NH3+])c1ccc(-c2ccccc2)cc1,1
bide-uc-3207,Cn1cccc(N)c1=O,1
bide-uc-762,Nc1cncc(F)c1,1
bide-uc-2608,NCc1ccc(CO)cc1,1
bide-uc-4525,NC1CCc2cccc(Br)c21,1
bide-uc-1421,Nc1ccc(F)nc1Br,1
bide-uc-2312,COc1cccc(Br)c1N,1
bide-uc-1969,Cc1cc(C)c(CN)c(=O)[nH]1,1
bide-uc-4080,COc1cc(OC)c(N)cn1,1
bide-uc-2685,NCc1ccc(Cl)cc1C(F)(F)F,1
bide-uc-4131,COc1cc(N)c(Br)cc1C,1
bide-uc-3925,N[C@@H]1CCC[C@@H]1O,1
bide-uc-4695,C#CC(C)N,1
bide-uc-3286,CNCc1ccc(N)cc1,1
bide-uc-494,NCC1CCCCN1,1
bide-uc-886,CCc1cc(C)cc(CC)c1N,1
bide-uc-395,CC(C)(C)c1ccc(O)c(N)c1,1
bide-uc-1360,CCCc1ccc(N)cc1,1
bide-uc-4313,COc1cc(N)cc(C)n1,1
bide-uc-125,CC1(C)CC(N)CC(C)(C)N1,1
bide-uc-5262,C#Cc1ccc(CN)cc1,1
bide-uc-2494,Cc1cc(C)c(N)cn1,1
bide-uc-3028,CCc1ccc(N)cc1Cl,1
bide-uc-1090,CCc1cccc(N)c1,1
bide-uc-2862,Cc1cc(F)ncc1N,1
bide-uc-696,Nc1ccc(N2CCOCC2)cc1,1
bide-uc-4696,Cc1ccc(N)c(C)c1C,1
bide-uc-4838,Nc1cccc2c1CCN2,1
bide-uc-3932,N[C@@H]1C[C@H]2CC[C@@H]1C2,1
bide-uc-3751,Cc1cc(N)cc(C)c1O,1
bide-uc-2744,NCc1cc(Br)cc(Br)c1,1
bide-uc-3742,CN(C)C[C@H]1CC[C@H](N)CC1,1
bide-uc-4945,CCC(C)(C)C1CCC(N)CC1,1
bide-uc-975,N[C@@H]1CCCC[C@H]1O,1
bide-uc-394,Nc1ccc(N2CCOCC2)c(F)c1,1
bide-uc-1178,Cc1cc(Cl)cc(Cl)c1N,1
bide-uc-3052,Nc1ccc(C(F)(F)F)cc1O,1
bide-uc-4326,Nc1ccc(OC2CCCCC2)cc1,1
bide-uc-5031,CC(C)c1ncccc1N,1
bide-uc-5277,CCNc1ccccc1N,1
bide-uc-4723,Nc1ccc(C(F)(F)F)cc1CO,1
bide-uc-713,Nc1ccc(O)c(Cl)c1,1
bide-uc-3791,Nc1ccc(Br)c2c1CNCC2,1
bide-uc-4390,Nc1ccc(-c2ccc(O)cc2)cc1,1
bide-uc-1347,N[C@H]1CCCCNC1=O,1
bide-uc-104,NCCC1=CCCCC1,1
bide-uc-1223,CC[C@@H](N)c1ccccc1,1
bide-uc-1241,NC1CCCCNC1=O,1
bide-uc-5013,N[C@H]1CCOc2ccc(F)cc21,1
bide-uc-5108,Cc1cc(N)c(Br)nc1F,1
bide-uc-3504,Nc1cc(Br)cc(Cl)c1O,1
bide-uc-2766,Nc1ccc2c(c1)COC2,1
bide-uc-2485,CCOc1ccc(N)cc1Cl,1
bide-uc-2490,Nc1ccc(Cl)c(CO)c1,1
bide-uc-1176,Nc1c(Cl)cc(F)cc1Cl,1
bide-uc-1516,Nc1ccc2c(c1)OC(F)(F)O2,1
bide-uc-3275,Nc1cccc(-n2cccc2)c1,1
bide-uc-2838,Cc1cc(Cl)cc(C)c1N,1
bide-uc-2797,NC1CCCNC1=O,1
bide-uc-2482,Cc1cccc(CO)c1N,1
